Id,Rank,Year,0,Age Category,AttendanceIn2015
7066,1243.0,11,1,45,0
7859,1424.0,10,1,31,0
135,1434.0,1,1,50,1
27346,2643.0,1,2,32,1
29771,784.0,1,1,35,1
7365,948.0,10,1,41,0
9273,1479.0,9,1,38,0
21988,924.0,4,1,36,0
22764,2054.0,4,1,41,0
10075,1153.0,9,1,42,0
10348,1428.0,9,1,35,0
3618,823.5,8,2,33,0
26911,2121.0,2,1,58,0
15691,2616.0,6,1,32,0
27763,1621.0,2,1,30,0
6128,1086.0,10,2,51,0
11635,875.0,8,1,36,0
30034,2175.0,1,1,30,1
21061,1397.0,4,1,28,0
29052,2299.0,1,1,35,1
7197,1607.0,11,1,44,0
13453,2222.0,7,1,28,0
19225,79.0,2,2,51,0
28486,2998.0,2,1,40,0
27352,1097.0,2,1,43,0
30371,1282.0,1,1,20,1
22462,2231.0,4,1,32,0
17797,49.0,5,1,32,0
4398,57.6666666667,11,3,45,0
27679,1475.0,2,1,37,0
6218,1008.0,11,1,41,0
7883,820.666666667,4,3,47,0
10626,1316.0,9,1,29,0
7263,110.0,10,1,35,0
21733,1183.0,4,1,32,0
7348,1736.0,10,1,54,0
18736,2920.0,5,1,33,0
28631,22.0,1,1,40,1
3030,77.0,11,2,34,0
15593,1842.0,6,1,36,0
29097,2490.0,1,1,40,1
11734,920.0,8,1,29,0
18032,1692.0,5,1,43,0
19827,1032.0,5,1,33,0
4330,359.0,13,1,29,0
19578,3094.0,5,1,40,0
22703,1145.0,4,1,34,0
3508,1185.0,13,1,49,0
29064,2166.0,1,1,20,1
6001,1693.0,11,1,54,0
5019,1055.75,2,4,39,0
17521,505.0,5,1,24,0
22993,2017.0,1,1,40,1
10743,11.0,9,1,45,0
9800,2364.0,9,1,59,0
20639,284.0,4,1,30,0
12689,23.0,8,1,21,0
4261,49.0,13,1,30,0
5931,590.0,10,2,51,0
6627,609.0,11,1,29,0
8911,1293.0,10,1,33,0
28101,1067.0,2,1,66,0
12982,1423.0,8,1,37,0
16248,1423.0,6,1,41,0
10086,382.0,9,1,36,0
18239,1437.66666667,2,3,37,0
17518,2579.5,4,2,31,0
6537,730.0,11,1,45,0
10697,50.0,9,1,30,0
20253,1464.0,4,1,40,0
9932,1605.0,9,1,34,0
8336,755.0,10,1,26,0
6386,819.0,11,1,51,0
29879,461.0,1,1,50,1
13373,2283.0,7,1,35,0
29300,1118.0,1,1,25,1
7357,1989.5,9,2,31,0
29165,1903.0,1,1,35,1
8210,2346.0,10,1,25,0
6681,1421.0,11,1,47,0
17657,2615.0,5,1,34,0
3208,170.0,13,1,49,0
17355,2225.0,6,1,31,0
22009,1927.0,4,1,39,0
11783,2002.0,8,1,54,0
15898,604.0,6,1,30,0
18718,1873.25,1,4,37,1
7983,1551.0,10,1,64,0
20804,2975.0,4,1,33,0
13714,539.0,7,1,37,0
28779,1743.0,1,1,35,1
17844,2833.0,5,1,43,0
12799,2486.0,8,1,25,0
11567,1416.33333333,2,3,47,0
7014,736.0,11,1,35,0
16732,1005.0,6,1,30,0
11665,1495.0,8,1,34,0
7313,454.0,10,1,43,0
16408,1185.0,6,1,28,0
4738,534.0,12,1,28,0
21261,3308.0,4,1,54,0
21200,2495.0,4,1,28,0
8804,866.0,10,1,43,0
15583,707.0,6,1,36,0
5954,1092.0,11,1,58,0
16237,2406.0,6,1,31,0
20442,48.0,4,1,45,0
20753,3548.0,4,1,65,0
9010,590.0,10,1,32,0
16863,499.0,6,1,28,0
28211,2329.0,2,1,34,0
7026,1036.0,11,1,54,0
5767,1689.66666667,10,3,50,0
12544,1154.0,8,1,22,0
10331,811.0,9,1,32,0
10796,599.0,9,1,42,0
27088,704.0,2,1,38,0
15070,814.0,7,1,36,0
20878,2990.0,4,1,25,0
14393,439.0,7,1,41,0
14939,473.0,7,1,35,0
11811,553.0,8,1,28,0
17665,3180.0,5,1,34,0
11636,177.0,8,1,18,0
11200,89.0,8,1,26,0
28869,2495.0,1,1,25,1
4657,439.0,12,1,21,0
7933,2302.0,10,1,33,0
15416,1689.0,6,1,28,0
3162,1272.0,13,1,38,0
29081,2583.0,1,1,50,1
21962,1842.0,4,1,25,0
18660,1558.0,4,2,46,0
22590,3616.5,2,2,25,0
14101,2707.0,7,1,20,0
16735,2529.0,5,2,50,0
22644,3022.0,4,1,33,0
19709,73.0,5,1,36,0
20808,1178.0,4,1,34,0
6514,1099.0,11,1,36,0
7202,928.0,11,1,33,0
11031,211.0,5,2,24,0
9850,187.0,9,1,33,0
17767,3328.5,4,2,43,0
27054,1714.0,2,1,35,0
21277,278.0,4,1,39,0
10162,2486.0,9,1,49,0
7871,1666.0,10,1,30,0
12676,178.0,8,1,34,0
5190,321.0,12,1,27,0
6862,1188.0,11,1,26,0
19339,655.666666667,1,3,40,1
4533,51.0,12,1,29,0
20168,1213.0,4,1,40,0
15840,1008.0,6,1,30,0
3409,1319.5,5,2,33,0
11398,2326.0,8,1,24,0
29296,1794.0,1,1,35,1
10741,990.0,9,1,35,0
21148,884.0,4,1,28,0
4784,120.0,12,1,29,0
8771,2387.0,10,1,25,0
6139,99.0,11,1,23,0
3675,852.0,13,1,48,0
7010,1603.0,11,1,51,0
8738,2144.0,10,1,24,0
20593,589.0,4,1,45,0
3477,1373.0,13,1,34,0
29626,890.0,1,1,40,1
7158,924.0,11,1,56,0
19119,3086.0,2,3,52,0
6670,855.0,11,1,48,0
16158,528.0,6,1,32,0
19113,1457.0,5,1,32,0
29185,2645.0,1,1,30,1
15915,2301.0,6,1,29,0
15959,1106.0,6,1,38,0
28981,1316.0,1,1,50,1
6336,753.0,11,1,26,0
16086,2235.0,6,1,29,0
21520,947.0,4,1,37,0
9242,385.0,9,1,26,0
7759,1592.0,10,1,47,0
11839,226.0,8,1,36,0
4751,1154.0,12,1,46,0
15492,1791.0,6,1,28,0
21899,859.0,4,1,25,0
9863,496.0,9,1,36,0
9825,1116.0,9,1,57,0
26533,2129.0,2,1,59,0
20963,1671.0,4,1,45,0
20072,270.25,1,4,38,1
18721,3066.0,5,1,42,0
29051,55.0,1,1,20,1
28565,192.0,1,2,25,1
18536,1039.0,5,1,49,0
28677,823.0,1,1,25,1
8816,1208.0,10,1,27,0
14320,1058.0,7,1,61,0
8281,183.0,10,1,41,0
29293,2064.0,1,1,55,1
16300,843.0,6,1,26,0
11064,1878.0,9,1,26,0
11312,1981.0,8,1,45,0
2802,646.0,4,1,36,0
8191,1854.0,10,1,23,0
15252,3035.33333333,5,3,78,0
18241,3520.5,4,2,61,0
29589,185.0,1,1,45,1
28245,2428.0,2,1,54,0
15269,2073.0,7,1,45,0
624,2227.0,4,3,45,0
7261,2216.0,10,1,29,0
6112,1193.0,11,1,23,0
9799,744.0,9,1,44,0
10650,2464.0,9,1,26,0
17634,1172.0,4,2,42,0
11768,818.5,7,2,47,0
28261,963.0,2,1,53,0
20682,2089.0,4,1,25,0
6999,1033.0,11,1,28,0
3045,1627.66666667,11,3,58,0
15626,2733.0,6,1,34,0
3196,1232.0,13,1,26,0
28361,1466.0,2,1,31,0
22520,1729.0,4,1,38,0
15500,2832.0,6,1,54,0
26651,1903.0,2,1,55,0
10534,411.0,9,1,22,0
8635,832.0,10,1,25,0
5049,1323.0,12,1,29,0
10474,1974.0,9,1,30,0
10143,1933.0,9,1,32,0
29465,1367.0,1,1,35,1
28542,2957.0,2,1,40,0
10995,1257.0,9,1,24,0
18726,2048.0,5,1,40,0
3709,590.0,13,1,43,0
26568,3078.0,2,1,41,0
5159,37.0,12,1,19,0
16557,67.5,2,2,52,0
7028,1515.0,11,1,33,0
12057,140.0,8,1,26,0
9334,2513.0,8,2,67,0
30333,1665.0,1,1,30,1
15796,2452.0,6,1,44,0
8423,815.0,10,1,43,0
9135,1278.0,10,1,22,0
15546,2768.0,6,1,33,0
9604,1628.0,9,1,45,0
16368,2868.0,6,1,59,0
16124,1199.0,6,1,43,0
7687,1880.0,10,1,24,0
15202,69.0,7,1,27,0
4005,1300.0,13,1,33,0
6123,1039.0,11,1,28,0
28373,2991.0,2,1,24,0
20429,1630.0,4,1,45,0
12879,1354.0,8,1,34,0
11204,303.0,8,1,42,0
5703,425.0,12,1,41,0
27224,2692.0,2,1,34,0
14158,556.0,7,1,32,0
10222,1321.0,9,1,29,0
29093,1354.0,1,1,35,1
19768,360.0,5,1,38,0
7402,1659.0,10,1,29,0
7500,2175.0,10,1,20,0
6854,323.0,11,1,22,0
16388,823.0,6,1,29,0
26440,959.0,2,1,22,0
6891,1438.25,8,4,48,0
7698,1699.0,10,1,40,0
29148,2577.0,1,1,45,1
4816,194.0,12,1,42,0
6606,1468.0,11,1,41,0
22864,2818.0,4,1,56,0
14474,216.0,7,1,43,0
9175,1889.2,1,5,45,1
9724,1641.0,9,1,31,0
28763,907.0,1,1,55,1
6554,840.0,11,1,49,0
7628,1050.0,10,1,47,0
29964,153.0,1,1,35,1
14742,2695.0,7,1,48,0
11254,444.0,7,2,49,0
15590,613.0,6,1,37,0
22669,2921.0,4,1,50,0
21963,895.0,4,1,31,0
18671,3349.0,5,1,17,0
19165,1305.5,1,4,48,1
21231,3738.0,4,1,31,0
14881,2015.0,7,1,46,0
5081,658.0,12,1,32,0
17795,431.0,5,1,33,0
19491,1799.0,5,1,33,0
2612,2352.0,1,1,30,1
21356,267.0,4,1,38,0
4663,624.0,12,1,25,0
17153,814.0,6,1,39,0
12394,69.0,8,1,21,0
20272,780.0,4,1,43,0
10679,1567.0,9,1,29,0
20627,466.0,4,1,47,0
21476,3532.0,4,1,27,0
26218,2005.0,2,1,58,0
9470,248.0,9,1,31,0
16109,2138.0,6,1,28,0
27170,3056.0,2,1,35,0
17062,1088.0,6,1,40,0
21068,418.0,4,1,38,0
28707,2596.0,1,1,25,1
7937,2470.0,10,1,42,0
19479,2343.66666667,1,3,40,1
20023,1299.0,5,1,34,0
17434,2271.0,2,3,54,0
14575,2629.0,7,1,35,0
8950,818.0,7,2,46,0
30110,884.0,1,1,30,1
27603,2007.0,2,1,31,0
29133,338.0,1,1,50,1
21242,1710.0,4,1,31,0
5173,294.0,12,1,43,0
21932,614.0,4,1,41,0
7346,2195.0,10,1,23,0
3242,610.0,13,1,32,0
13060,1263.0,8,1,28,0
9912,519.0,9,1,35,0
26117,2937.0,2,1,44,0
2366,1964.0,2,1,40,0
8144,1446.0,10,1,35,0
4168,1311.0,13,1,46,0
10296,2338.0,9,1,24,0
28267,593.5,1,2,50,1
3416,1404.0,13,1,54,0
28043,816.0,2,1,36,0
27777,492.0,2,1,19,0
11991,1663.0,2,2,24,0
16983,2392.0,6,1,34,0
15725,1571.0,6,1,37,0
7711,2039.0,10,1,24,0
5502,793.0,9,3,33,0
8704,2403.0,10,1,40,0
18519,2376.0,5,1,60,0
4572,841.0,9,2,45,0
3466,749.0,9,4,46,0
9587,2264.0,9,1,27,0
5615,1431.0,12,1,25,0
16160,327.0,6,1,28,0
25235,1271.0,1,1,30,1
1131,1295.0,1,1,40,1
15125,56.0,7,1,41,0
4691,1731.0,5,8,52,0
22901,2438.0,4,1,47,0
11156,1542.0,8,1,41,0
16383,2179.0,6,1,56,0
11474,286.0,8,1,29,0
7837,1521.0,10,1,35,0
15469,1052.0,6,1,37,0
6266,848.0,11,1,38,0
11285,1597.0,8,1,36,0
3193,183.0,13,1,25,0
6444,1384.0,10,2,16,0
15134,2354.0,7,1,42,0
10829,685.0,9,1,40,0
16107,2725.0,6,1,36,0
3876,1416.0,13,1,42,0
13051,1477.0,7,2,26,0
14349,966.0,7,1,16,0
26049,1382.0,2,1,51,0
20996,1776.0,4,1,35,0
22412,3563.0,4,1,52,0
7538,786.0,10,1,34,0
28017,2960.0,2,1,27,0
26127,2886.0,2,1,33,0
7183,1934.33333333,9,3,68,0
28807,2474.0,1,1,25,1
3667,1454.0,13,1,49,0
29763,1328.0,1,1,45,1
30053,1153.0,1,1,50,1
21462,3430.0,4,1,53,0
17124,1036.0,6,1,64,0
9336,1403.0,9,1,25,0
18927,600.0,5,1,35,0
4726,1647.0,12,1,31,0
16441,2528.0,6,1,37,0
16601,2879.0,6,1,27,0
14198,391.0,7,1,27,0
14840,487.5,4,4,50,0
14779,268.0,4,3,40,0
19878,2576.0,5,1,39,0
12960,847.5,6,2,38,0
7018,183.0,11,1,38,0
13061,2512.0,8,1,45,0
12655,1781.0,8,1,35,0
7719,1901.0,10,1,28,0
4550,883.0,12,1,46,0
13820,1522.5,5,2,36,0
12720,545.0,8,1,45,0
4382,667.0,13,1,26,0
27727,672.0,2,1,52,0
3490,214.0,13,1,22,0
9299,1694.0,9,1,51,0
6770,362.0,11,1,45,0
10477,718.0,9,1,32,0
11397,559.0,8,1,40,0
20096,733.0,5,1,52,0
14553,242.0,7,1,31,0
20204,615.0,4,1,28,0
18566,3470.0,5,1,31,0
4497,683.0,12,1,39,0
28564,2228.0,2,1,36,0
27445,3226.0,2,1,45,0
4384,1283.0,5,4,47,0
16278,2557.0,6,1,34,0
15877,247.5,4,2,36,0
28958,381.0,1,1,35,1
15629,324.0,6,1,44,0
19066,2169.0,5,1,26,0
28950,382.0,1,1,45,1
8425,151.0,10,1,31,0
28190,1814.0,2,1,42,0
7663,2376.0,10,1,17,0
19593,1229.0,5,1,38,0
28914,2444.0,1,1,20,1
16358,1182.0,6,1,40,0
20688,1732.0,4,1,36,0
26498,281.5,1,2,50,1
11837,1080.0,5,2,40,0
13494,2292.0,5,3,55,0
4949,63.0,12,1,42,0
4821,70.0,12,1,32,0
13805,1542.0,7,1,38,0
1148,1741.8,4,5,41,0
11828,1833.0,8,1,46,0
19571,1530.0,4,2,23,0
12865,799.0,8,1,41,0
21197,2070.0,4,1,42,0
26062,2505.0,2,1,42,0
20953,2112.0,4,1,30,0
29661,2033.0,1,1,30,1
7136,841.0,11,1,39,0
5026,943.0,12,1,29,0
27174,1968.0,2,1,31,0
5727,536.0,12,1,50,0
6383,494.0,11,1,24,0
6716,682.0,11,1,40,0
4131,801.0,13,1,56,0
4081,980.0,13,1,36,0
15043,2582.0,7,1,27,0
4578,865.0,12,1,26,0
29215,2246.0,1,1,25,1
11532,1039.0,8,1,34,0
21830,2133.0,4,1,37,0
11189,2079.33333333,4,3,46,0
7769,2042.0,10,1,44,0
9149,372.0,10,1,37,0
19196,1898.0,5,1,24,0
29697,445.0,1,1,20,1
11012,1564.0,9,1,24,0
20033,3121.5,4,2,37,0
28506,3079.0,2,1,36,0
5507,415.0,12,1,34,0
26521,3386.0,2,1,45,0
6980,295.0,11,1,48,0
4097,1296.0,13,1,29,0
22712,3382.0,4,1,40,0
10497,1627.0,9,1,39,0
8873,2177.0,10,1,45,0
28572,2304.0,1,1,35,1
18344,725.0,5,1,49,0
16272,2096.0,6,1,33,0
15358,1297.0,6,1,43,0
20407,2895.0,4,1,51,0
8447,752.0,10,1,45,0
21093,735.0,4,1,40,0
3555,906.0,12,2,32,0
15803,1690.0,6,1,53,0
26356,246.0,2,1,32,0
14569,1324.0,7,1,34,0
21123,3567.0,4,1,23,0
15007,1651.5,6,2,42,0
27693,1719.0,2,1,43,0
21107,3051.0,4,1,28,0
19669,1856.0,5,1,38,0
29464,661.0,1,1,35,1
29025,122.0,1,1,50,1
27698,2239.0,2,1,26,0
7260,1129.0,10,1,41,0
15100,1956.0,7,1,44,0
29237,2279.0,1,1,35,1
28673,2048.0,1,1,25,1
8424,2363.0,10,1,20,0
8773,264.0,10,1,31,0
28208,2210.5,1,2,46,1
22721,305.0,4,1,30,0
8938,1076.0,10,1,21,0
12642,696.333333333,5,3,53,0
112,1561.0,1,1,25,1
10516,1308.0,9,1,34,0
12767,1819.0,8,1,35,0
9606,1209.0,9,1,33,0
19082,3085.0,5,1,24,0
1175,205.333333333,2,3,45,0
17250,2079.0,6,1,50,0
12873,2121.0,8,1,33,0
21279,412.0,4,1,42,0
19644,730.0,5,1,29,0
6124,1141.0,11,1,27,0
14450,855.0,5,2,45,0
6040,961.0,11,1,50,0
20333,2970.0,4,1,32,0
11393,2005.0,7,2,30,0
26048,741.0,2,1,44,0
12672,812.0,8,1,26,0
13288,1451.0,7,1,52,0
27839,2295.0,2,1,29,0
589,1101.0,4,1,50,0
20939,2423.0,4,1,42,0
17118,2550.0,6,1,26,0
12063,458.0,8,1,34,0
4302,1033.2,7,5,58,0
27850,2120.0,2,1,27,0
9520,17.0,9,1,28,0
29198,345.0,1,1,50,1
29073,2308.0,1,1,40,1
26202,1281.0,2,1,38,0
13644,1115.0,7,1,58,0
1015,1154.0,1,1,45,1
9590,1886.0,9,1,30,0
16925,2343.0,6,1,50,0
1146,1470.0,2,1,38,0
28826,253.0,1,1,45,1
26852,422.0,2,1,27,0
2161,2540.0,1,1,35,1
28835,1943.0,1,1,25,1
26379,1039.0,2,1,31,0
18108,1747.0,5,1,52,0
10837,2076.0,9,1,52,0
19300,1829.5,4,2,44,0
26140,1532.0,2,1,47,0
11791,426.0,8,1,44,0
20877,2582.0,4,1,27,0
10572,253.0,9,1,32,0
26550,1307.0,2,1,33,0
4674,450.0,12,1,40,0
3995,1234.0,13,1,35,0
20722,2679.0,4,1,42,0
11554,325.0,1,2,40,1
6120,1511.0,11,1,56,0
28464,258.0,2,1,44,0
7890,608.0,7,3,46,0
21470,3226.0,4,1,39,0
3628,652.0,13,1,18,0
29818,2569.0,1,1,50,1
11561,2126.33333333,6,3,27,0
15613,244.0,6,1,33,0
12492,1045.0,8,1,41,0
12833,284.0,8,1,44,0
1901,1674.0,4,1,41,0
29428,660.0,1,1,35,1
29242,378.0,1,1,40,1
6273,2.0,11,1,25,0
9236,1679.5,8,2,16,0
9367,2304.0,9,1,24,0
20173,1047.0,4,1,48,0
20922,2400.0,4,1,47,0
29192,1309.0,1,1,25,1
28013,1111.0,2,1,37,0
490,1244.4,2,5,57,0
21134,149.0,4,1,21,0
17351,456.0,6,1,37,0
2782,2262.0,1,1,30,1
5619,959.333333333,8,3,30,0
20162,1078.0,4,1,50,0
21444,2745.0,4,1,32,0
27660,1745.0,2,1,45,0
29044,1499.0,1,1,45,1
3415,222.0,13,1,47,0
5330,1491.0,12,1,30,0
11253,1386.0,8,1,40,0
8958,1045.0,10,1,46,0
8486,504.0,10,1,35,0
19583,1990.0,5,1,35,0
1521,1212.16666667,1,6,50,1
7232,294.0,10,1,40,0
11512,2282.0,8,1,38,0
6728,584.0,11,1,42,0
27411,1372.0,2,1,46,0
8422,1305.0,10,1,39,0
17968,480.0,5,1,38,0
27249,2890.0,2,1,42,0
6686,926.0,11,1,23,0
